2016-03-25
2006-01-03,null,sh600145,2.29,2.25,2.27,2.28,2.28,2.27682,0,0.0,0.0,0.0,0.0175,0.0044
2006-01-04,null,sh600145,2.33,2.27,2.28,2.33,2.28,2.32675,1404900,0.011263,86.933365,1.534969,0.0263,0.0219
2006-01-05,null,sh600145,2.33,2.29,2.33,2.32,2.33,2.31677,1549000,0.012418,86.56025,1.528381,0.0171,-0.0042
2006-01-06,null,sh600145,2.35,2.3,2.32,2.31,2.32,2.30678,1348400,0.01081,86.18717,1.521794,0.0215,-0.0043
2006-01-09,null,sh600145,2.3,2.25,2.3,2.29,2.31,2.28681,918600,0.007365,85.44096,1.508618,0.0216,-0.0043
2006-01-10,null,sh600145,2.32,2.28,2.28,2.3,2.29,2.2968,800200,0.006415,85.81408,1.515206,0.0174,0.0087
2006-01-11,null,sh600145,2.3,2.23,2.3,2.24,2.3,2.23688,1175700,0.009425,83.575455,1.475679,0.0304,-0.026
2006-01-12,null,sh600145,2.3,2.21,2.22,2.29,2.24,2.28681,946000,0.007584,85.44094,1.508618,0.0401,0.0315
2006-01-13,null,sh600145,2.3,2.27,2.29,2.29,2.29,2.28681,1159100,0.009293,85.44094,1.508618,0.0131,0.0
2006-01-16,null,sh600145,2.41,2.28,2.29,2.32,2.29,2.31677,2029000,0.016266,86.56022,1.528381,0.0567,0.0131
2006-01-17,null,sh600145,2.33,2.26,2.3,2.31,2.32,2.30678,645900,0.005178,86.18714,1.521793,0.0301,0.0043
2006-01-18,null,sh600145,2.38,2.31,2.31,2.37,2.31,2.3667,1985400,0.015917,88.425766,1.56132,0.0303,0.0259
2006-01-19,null,sh600145,2.44,2.35,2.36,2.42,2.37,2.41663,2744200,0.021999,90.29128,1.59426,0.0379,0.0254
2006-01-20,null,sh600145,2.45,2.4,2.4,2.44,2.42,2.4366,1552700,0.012448,91.03745,1.607434,0.0206,0.0166
2006-01-23,null,sh600145,2.54,2.4,2.41,2.5,2.44,2.49652,1540600,0.012351,93.27606,1.646961,0.0573,0.0373
2006-01-24,null,sh600145,2.65,2.49,2.49,2.58,2.5,2.57641,3344300,0.02681,96.260895,1.699664,0.0639,0.0361
